username,user id,access hash,name,group,group id
Zlaohtrfai,112905393,-3875324712295496169,ZL.MIM,טלגראס- כיוונים נתניה,1391142701
,962312315,297144814375683636,Z....j,טלגראס- כיוונים נתניה,1391142701
,1071533981,-6873161586743303661,Zahra,טלגראס- כיוונים נתניה,1391142701
Zarekar2,99951528,-8717346162188946998,دهقان,טלגראס- כיוונים נתניה,1391142701
Zei2465,785785670,-7872037684984407678,e....@....e,טלגראס- כיוונים נתניה,1391142701
,467188451,-5278067704916129639,Z.k,טלגראס- כיוונים נתניה,1391142701
ghazal_za82,1038178252,4854798259783715889,ghazal,טלגראס- כיוונים נתניה,1391142701
Arvin9668,109338864,1982370263454708519,Zahra`,טלגראס- כיוונים נתניה,1391142701
,364549356,4339386294669146599,Zahra,טלגראס- כיוונים נתניה,1391142701
,676501499,3608035635118248771,a. Z,טלגראס- כיוונים נתניה,1391142701
ZA1363A59,680518057,-5858294973420739020,azz,טלגראס- כיוונים נתניה,1391142701
,1044319341,-5341257312629221098,Z,טלגראס- כיוונים נתניה,1391142701
Zizii371,262640056,-1434040376791762961,😊,טלגראס- כיוונים נתניה,1391142701
Zasdfghjklpouyrsx,344362561,-6686063242141060301,ابرمرد,טלגראס- כיוונים נתניה,1391142701
Sarbaz_zainab,381523204,-6862963341512273891,Souri1375,טלגראס- כיוונים נתניה,1391142701
,483867848,6466730458140314904,Zahra. Nadimi,טלגראס- כיוונים נתניה,1391142701
A_za44,570248950,7151953584344057465,––––•(-• taghizaree164•-)•––––,טלגראס- כיוונים נתניה,1391142701
,439628449,7267090296454937585,Zz,טלגראס- כיוונים נתניה,1391142701
,538255168,-3623609853370207186,Zahra,טלגראס- כיוונים נתניה,1391142701
Arab_m_z,727653673,-6643185687757781020,☆*.:｡.✿ⓩⓐⓗⓡⓐ✿.｡.:* ☆,טלגראס- כיוונים נתניה,1391142701
,731366746,445395418054775886,z,טלגראס- כיוונים נתניה,1391142701
,155397918,-740430509641184608,•.¸✿¸.•❤•.❀•zahra.¸✿¸.•❤•.❀•.,טלגראס- כיוונים נתניה,1391142701
Zahra_2006_TZ,294698437,6520695512963557033,⁦⁦⁦(^^)⁩乙ﾑみЯﾑ⁦⁦(^^)⁩,טלגראס- כיוונים נתניה,1391142701
,77726911,5079801616466751603,F.Zare,טלגראס- כיוונים נתניה,1391142701
